series,model,origin,step,yhat
s8,daily_naive,3360,9,5701.914300
s8,daily_naive,3360,10,5855.949585
s8,daily_naive,3360,11,7161.928636
s8,daily_naive,3360,12,5807.032727
s8,daily_naive,3360,13,7373.284653
s8,daily_naive,3360,14,8626.211196
s8,daily_naive,3360,15,9677.906190
s8,daily_naive,3360,16,10154.711372
s8,daily_naive,3360,17,9655.727558
s8,daily_naive,3360,18,12361.597362
s8,daily_naive,3360,19,12274.657859
s8,daily_naive,3360,20,11471.082558
s8,daily_naive,3360,21,13321.600790
s8,daily_naive,3360,22,12074.839985
s8,daily_naive,3360,23,11283.561684
s8,daily_naive,3384,0,11830.809679
s8,daily_naive,3384,1,11445.935510
s8,daily_naive,3384,2,10077.650502
s8,daily_naive,3384,3,9292.025394
s8,daily_naive,3384,4,8360.482624
s8,daily_naive,3384,5,7574.861713
s8,daily_naive,3384,6,7218.448030
s8,daily_naive,3384,7,6782.465086
s8,daily_naive,3384,8,7126.290277
s8,daily_naive,3384,9,4641.826672
s8,daily_naive,3384,10,6454.674611
s8,daily_naive,3384,11,6329.639070
s8,daily_naive,3384,12,7456.750073
s8,daily_naive,3384,13,8608.743207
s8,daily_naive,3384,14,9956.684510
s8,daily_naive,3384,15,11473.037550
s8,daily_naive,3384,16,11264.956524
s8,daily_naive,3384,17,11671.075003
s8,daily_naive,3384,18,12918.852778
s8,daily_naive,3384,19,14333.556277
s8,daily_naive,3384,20,14825.060803
s8,daily_naive,3384,21,15103.720449
s8,daily_naive,3384,22,14238.695159
s8,daily_naive,3384,23,14239.706804
s8,daily_naive,3408,0,13980.851875
s8,daily_naive,3408,1,13355.393514
s8,daily_naive,3408,2,11262.683216
s8,daily_naive,3408,3,10114.235901
s8,daily_naive,3408,4,8630.058119
s8,daily_naive,3408,5,8040.873149
s8,daily_naive,3408,6,8220.486626
s8,daily_naive,3408,7,7484.791813
s8,daily_naive,3408,8,7551.044755
s8,daily_naive,3408,9,7781.620487
s8,daily_naive,3408,10,6661.239438
s8,daily_naive,3408,11,8228.064533
s8,daily_naive,3408,12,8938.898754
s8,daily_naive,3408,13,10016.844408
s8,daily_naive,3408,14,8579.565315
s8,daily_naive,3408,15,11982.445032
s8,daily_naive,3408,16,12041.497629
s8,daily_naive,3408,17,11418.226164
s8,daily_naive,3408,18,13083.926963
s8,daily_naive,3408,19,15211.690372
s8,daily_naive,3408,20,14943.984069
s8,daily_naive,3408,21,14989.293955
s8,daily_naive,3408,22,15306.604635
s8,daily_naive,3408,23,15242.084690
s8,daily_naive,3432,0,13502.836771
s8,daily_naive,3432,1,11480.238559
s8,daily_naive,3432,2,11799.335364
s8,daily_naive,3432,3,11768.548190
s8,daily_naive,3432,4,9261.214201
s8,daily_naive,3432,5,8787.980852
s8,daily_naive,3432,6,7448.073641
s8,daily_naive,3432,7,7802.679683
s8,daily_naive,3432,8,5941.900597
s8,daily_naive,3432,9,7693.862738
s8,daily_naive,3432,10,7755.066016
s8,daily_naive,3432,11,8885.464847
s8,daily_naive,3432,12,8485.793721
s8,daily_naive,3432,13,8625.834799
s8,daily_naive,3432,14,9763.626547
s8,daily_naive,3432,15,11102.083358
s8,daily_naive,3432,16,11751.923645
s8,daily_naive,3432,17,14046.447543
s8,daily_naive,3432,18,14654.723188
s8,daily_naive,3432,19,13331.899382
s8,daily_naive,3432,20,14037.787435
s8,daily_naive,3432,21,12903.632765
s8,daily_naive,3432,22,13889.742750
s8,daily_naive,3432,23,14015.741897
s8,daily_naive,3456,0,12206.381206
s8,daily_naive,3456,1,10158.348620
s8,daily_naive,3456,2,11438.346008
s8,daily_naive,3456,3,8921.798094
s8,daily_naive,3456,4,9628.007887
s8,daily_naive,3456,5,6283.192099
s8,daily_naive,3456,6,7404.426549
s8,daily_naive,3456,7,7511.355822
s8,daily_naive,3456,8,6205.348658
s8,daily_naive,3456,9,5551.323668
s8,daily_naive,3456,10,5962.196490
s8,daily_naive,3456,11,4924.013478
s8,daily_naive,3456,12,6153.465952
s8,daily_naive,3456,13,8174.443138
s8,daily_naive,3456,14,9163.978249
s8,daily_naive,3456,15,8484.098065
s8,daily_naive,3456,16,9474.955687
s8,daily_naive,3456,17,11641.944984
s8,daily_naive,3456,18,10477.764885
s8,daily_naive,3456,19,12994.703256
s8,daily_naive,3456,20,12503.233514
s8,daily_naive,3456,21,12734.129364
s8,daily_naive,3456,22,12164.027054
s8,daily_naive,3456,23,12002.881310
s8,daily_naive,3480,0,9964.125335
s8,daily_naive,3480,1,9631.508718
s8,daily_naive,3480,2,10253.316938
s8,daily_naive,3480,3,8529.585542
s8,daily_naive,3480,4,6051.804550
s8,daily_naive,3480,5,6929.860149
s8,daily_naive,3480,6,5574.731657
s8,daily_naive,3480,7,6089.422177
s8,daily_naive,3480,8,4431.321869
s8,daily_naive,3480,9,4349.189935
s8,daily_naive,3480,10,3202.479016
s8,daily_naive,3480,11,5638.965255
s8,daily_naive,3480,12,4941.148619
s8,daily_naive,3480,13,5504.363354
s8,daily_naive,3480,14,6905.338307
s8,daily_naive,3480,15,6948.633584
s8,daily_naive,3480,16,8780.242430
s8,daily_naive,3480,17,9912.091515
s8,daily_naive,3480,18,10296.106163
s8,daily_naive,3480,19,11338.288049
s8,daily_naive,3480,20,12083.947515
s8,daily_naive,3480,21,11505.313617
s8,daily_naive,3480,22,10252.793675
s8,daily_naive,3480,23,11166.536571
s8,daily_naive,3504,0,10987.010563
s8,daily_naive,3504,1,9964.700030
s8,daily_naive,3504,2,8046.152728
s8,daily_naive,3504,3,7654.213833
s8,daily_naive,3504,4,7639.746264
s8,daily_naive,3504,5,5382.887115
s8,daily_naive,3504,6,4501.023961
s8,daily_naive,3504,7,3235.224243
s8,daily_naive,3504,8,3689.499088
s8,daily_naive,3504,9,4681.569815
s8,daily_naive,3504,10,3393.445937
s8,daily_naive,3504,11,2779.136922
s8,daily_naive,3504,12,4186.443308
s8,daily_naive,3504,13,6104.672455
s8,daily_naive,3504,14,5704.799403
s8,daily_naive,3504,15,7328.052579
s8,daily_naive,3504,16,9722.007464
s8,daily_naive,3504,17,9593.245345
s8,daily_naive,3504,18,11836.538516
s8,daily_naive,3504,19,11255.295018
s8,daily_naive,3504,20,11874.594037
s8,daily_naive,3504,21,10548.779091
s8,daily_naive,3504,22,11372.270042
s8,daily_naive,3504,23,10004.081173
s8,daily_naive,3528,0,9089.687791
s8,daily_naive,3528,1,10926.862245
s8,daily_naive,3528,2,8182.003319
s8,daily_naive,3528,3,6892.542870
s8,daily_naive,3528,4,7363.415731
s8,daily_naive,3528,5,5172.866650
s8,daily_naive,3528,6,5375.530729
s8,daily_naive,3528,7,4232.639812
s8,daily_naive,3528,8,5271.046671
s8,daily_naive,3528,9,3745.007829
s8,daily_naive,3528,10,4940.332727
s8,daily_naive,3528,11,4630.878892
s8,daily_naive,3528,12,6489.504988
s8,daily_naive,3528,13,5703.277959
s8,daily_naive,3528,14,6244.846936
s8,daily_naive,3528,15,9401.011252
s8,daily_naive,3528,16,8607.591907
s8,daily_naive,3528,17,11406.929768
s8,daily_naive,3528,18,11251.038891
s8,daily_naive,3528,19,11786.450973
s8,daily_naive,3528,20,13870.645723
s8,daily_naive,3528,21,12327.718365
s8,daily_naive,3528,22,12667.873763
s8,daily_naive,3528,23,12307.299583
s8,daily_naive,3552,0,12039.508165
s8,daily_naive,3552,1,10872.815331
s8,daily_naive,3552,2,11221.718261
s8,daily_naive,3552,3,9616.510216
s8,daily_naive,3552,4,8665.117953
s8,daily_naive,3552,5,7205.236428
s8,daily_naive,3552,6,8429.477876
s8,daily_naive,3552,7,6013.326558
s8,daily_naive,3552,8,6398.522921
s8,daily_naive,3552,9,6246.019947
s8,daily_naive,3552,10,6151.585237
s8,daily_naive,3552,11,7330.185672
s8,daily_naive,3552,12,7678.417895
s8,daily_naive,3552,13,9087.623713
s8,daily_naive,3552,14,9724.435627
s8,daily_naive,3552,15,10038.374799
s8,daily_naive,3552,16,11444.210556
s8,daily_naive,3552,17,11979.724010
s8,daily_naive,3552,18,14016.080450
s8,daily_naive,3552,19,13660.021871
s8,daily_naive,3552,20,14459.102132
s8,daily_naive,3552,21,13635.356179
s8,daily_naive,3552,22,15029.952738
s8,daily_naive,3552,23,13896.247666
s9,seasonal_naive,3408,0,27923.205677
s9,seasonal_naive,3408,1,21483.251310
s9,seasonal_naive,3408,2,20807.585207
s9,seasonal_naive,3408,3,21663.704902
s9,seasonal_naive,3408,4,19775.129162
s9,seasonal_naive,3408,5,19988.919243
s9,seasonal_naive,3408,6,16048.925145
s9,seasonal_naive,3408,7,12889.128776
s9,seasonal_naive,3408,8,14469.995111
s9,seasonal_naive,3408,9,14348.064858
s9,seasonal_naive,3408,10,16048.422315
s9,seasonal_naive,3408,11,20352.202964
s9,seasonal_naive,3408,12,20510.689352
s9,seasonal_naive,3408,13,20850.660733
s9,seasonal_naive,3408,14,23232.034157
s9,seasonal_naive,3408,15,26217.953602
s9,seasonal_naive,3408,16,28511.575396
s9,seasonal_naive,3408,17,28072.959975
s9,seasonal_naive,3408,18,29329.699511
s9,seasonal_naive,3408,19,32516.962002
s9,seasonal_naive,3408,20,32516.755324
s9,seasonal_naive,3408,21,28172.084775
s9,seasonal_naive,3408,22,28502.963556
s9,seasonal_naive,3408,23,26480.358745
s9,seasonal_naive,3432,0,25881.943555
s9,seasonal_naive,3432,1,20874.982825
s9,seasonal_naive,3432,2,20458.430133
s9,seasonal_naive,3432,3,17981.628075
s9,seasonal_naive,3432,4,17919.074594
s9,seasonal_naive,3432,5,14359.214593
s9,seasonal_naive,3432,6,14737.280507
s9,seasonal_naive,3432,7,12790.876158
s9,seasonal_naive,3432,8,13846.056454
s9,seasonal_naive,3432,9,12991.633427
s9,seasonal_naive,3432,10,13509.264407
s9,seasonal_naive,3432,11,16107.007939
s9,seasonal_naive,3432,12,18485.442984
s9,seasonal_naive,3432,13,17889.291336
s9,seasonal_naive,3432,14,17005.657612
s9,seasonal_naive,3432,15,22523.518103
s9,seasonal_naive,3432,16,24352.358037
s9,seasonal_naive,3432,17,24483.813695
s9,seasonal_naive,3432,18,24177.873361
s9,seasonal_naive,3432,19,24970.223510
s9,seasonal_naive,3432,20,26769.177281
s9,seasonal_naive,3432,21,27257.274099
s9,seasonal_naive,3432,22,26769.977416
s9,seasonal_naive,3432,23,23360.048168
s9,seasonal_naive,3456,0,23246.191534
s9,seasonal_naive,3456,1,20939.104576
s9,seasonal_naive,3456,2,18386.810841
s9,seasonal_naive,3456,3,16163.087475
s9,seasonal_naive,3456,4,13059.063631
s9,seasonal_naive,3456,5,12541.103771
s9,seasonal_naive,3456,6,10925.020094
s9,seasonal_naive,3456,7,9873.745459
s9,seasonal_naive,3456,8,13023.042983
s9,seasonal_naive,3456,9,9424.748705
s9,seasonal_naive,3456,10,12726.563918
s9,seasonal_naive,3456,11,8739.102606
s9,seasonal_naive,3456,12,15634.847276
s9,seasonal_naive,3456,13,16646.014120
s9,seasonal_naive,3456,14,16778.623228
s9,seasonal_naive,3456,15,19057.507994
s9,seasonal_naive,3456,16,23270.027001
s9,seasonal_naive,3456,17,23553.438255
s9,seasonal_naive,3456,18,23564.854812
s9,seasonal_naive,3456,19,23877.742853
s9,seasonal_naive,3456,20,24342.449030
s9,seasonal_naive,3456,21,24629.958033
s9,seasonal_naive,3456,22,25550.661240
s9,seasonal_naive,3456,23,20010.828193
s9,seasonal_naive,3480,0,19622.252672
s9,seasonal_naive,3480,1,18856.963400
s9,seasonal_naive,3480,2,16517.187620
s9,seasonal_naive,3480,3,12298.563091
s9,seasonal_naive,3480,4,12256.440586
s9,seasonal_naive,3480,5,6297.040127
s9,seasonal_naive,3480,6,9646.432859
s9,seasonal_naive,3480,7,7988.502045
s9,seasonal_naive,3480,8,6435.594609
s9,seasonal_naive,3480,9,8011.767810
s9,seasonal_naive,3480,10,7497.838471
s9,seasonal_naive,3480,11,11704.266597
s9,seasonal_naive,3480,12,12609.568186
s9,seasonal_naive,3480,13,14431.927180
s9,seasonal_naive,3480,14,18757.843770
s9,seasonal_naive,3480,15,17169.687783
s9,seasonal_naive,3480,16,20104.009682
s9,seasonal_naive,3480,17,23404.476527
s9,seasonal_naive,3480,18,25177.363972
s9,seasonal_naive,3480,19,26719.705730
s9,seasonal_naive,3480,20,22005.358610
s9,seasonal_naive,3480,21,24819.954436
s9,seasonal_naive,3480,22,23544.908766
s9,seasonal_naive,3480,23,23194.759065
s9,seasonal_naive,3504,0,19962.638700
s9,seasonal_naive,3504,1,16252.806996
s9,seasonal_naive,3504,2,16596.562469
s9,seasonal_naive,3504,3,12144.655028
s9,seasonal_naive,3504,4,9711.537283
s9,seasonal_naive,3504,5,10859.800747
s9,seasonal_naive,3504,6,11676.344254
s9,seasonal_naive,3504,7,13350.521625
s9,seasonal_naive,3504,8,8813.206784
s9,seasonal_naive,3504,9,10001.050179
s9,seasonal_naive,3504,10,11641.963161
s9,seasonal_naive,3504,11,13899.241707
s9,seasonal_naive,3504,12,17359.615196
s9,seasonal_naive,3504,13,18382.822483
s9,seasonal_naive,3504,14,19459.390049
s9,seasonal_naive,3504,15,22009.225369
s9,seasonal_naive,3504,16,23452.373355
s9,seasonal_naive,3504,17,24278.494726
s9,seasonal_naive,3504,18,26298.437247
s9,seasonal_naive,3504,19,24548.910012
s9,seasonal_naive,3504,20,31584.317358
s9,seasonal_naive,3504,21,28485.645273
s9,seasonal_naive,3504,22,27478.612159
s9,seasonal_naive,3504,23,26846.266034
s9,seasonal_naive,3528,0,22894.904460
s9,seasonal_naive,3528,1,21810.194299
s9,seasonal_naive,3528,2,20699.701567
s9,seasonal_naive,3528,3,20565.130018
s9,seasonal_naive,3528,4,17847.473659
s9,seasonal_naive,3528,5,12802.994135
s9,seasonal_naive,3528,6,13213.819385
s9,seasonal_naive,3528,7,12864.314655
s9,seasonal_naive,3528,8,12996.323367
s9,seasonal_naive,3528,9,15905.363632
s9,seasonal_naive,3528,10,14778.610735
s9,seasonal_naive,3528,11,15127.709205
s9,seasonal_naive,3528,12,18287.171737
s9,seasonal_naive,3528,13,21603.737422
s9,seasonal_naive,3528,14,22248.053630
s9,seasonal_naive,3528,15,25119.944576
s9,seasonal_naive,3528,16,26681.422051
s9,seasonal_naive,3528,17,30892.169360
s9,seasonal_naive,3528,18,30444.360744
s9,seasonal_naive,3528,19,32570.215112
s9,seasonal_naive,3528,20,29618.478438
s9,seasonal_naive,3528,21,28869.558281
s9,seasonal_naive,3528,22,29671.789848
s9,seasonal_naive,3528,23,27553.226740
s9,seasonal_naive,3552,0,26365.667498
s9,seasonal_naive,3552,1,23906.666334
s9,seasonal_naive,3552,2,23014.008309
s9,seasonal_naive,3552,3,20732.966567
s9,seasonal_naive,3552,4,16840.036556
s9,seasonal_naive,3552,5,17829.233108
s9,seasonal_naive,3552,6,14692.842085
s9,seasonal_naive,3552,7,16577.228893
s9,seasonal_naive,3552,8,18240.383540
s9,seasonal_naive,3552,9,18130.365098
s9,seasonal_naive,3552,10,16499.587084
s9,seasonal_naive,3552,11,15633.781585
s9,seasonal_naive,3552,12,23907.526567
s9,seasonal_naive,3552,13,23333.107421
s9,seasonal_naive,3552,14,23360.295007
s9,seasonal_naive,3552,15,23819.623284
s9,seasonal_naive,3552,16,28375.126129
s9,seasonal_naive,3552,17,31336.085879
s9,seasonal_naive,3552,18,31690.280958
s9,seasonal_naive,3552,19,32913.084403
s9,seasonal_naive,3552,20,34501.868090
s9,seasonal_naive,3552,21,29721.551087
s9,seasonal_naive,3552,22,29589.205437
s9,seasonal_naive,3552,23,29083.359191
s9,seasonal_naive,3576,0,28064.509419
s9,seasonal_naive,3576,1,25098.692785
s9,seasonal_naive,3576,2,23586.099006
s9,seasonal_naive,3576,3,21653.214461
s9,seasonal_naive,3576,4,20341.299772
s9,seasonal_naive,3576,5,15814.338857
s9,seasonal_naive,3576,6,14809.837586
s9,seasonal_naive,3576,7,14418.916943
s9,seasonal_naive,3576,8,14169.358912
s9,seasonal_naive,3576,9,19030.350660
s9,seasonal_naive,3576,10,16177.159720
s9,seasonal_naive,3576,11,18905.971491
s9,seasonal_naive,3576,12,19137.507664
s9,seasonal_naive,3576,13,21283.711455
s9,seasonal_naive,3576,14,24254.116643
s9,seasonal_naive,3576,15,27704.705649
s9,seasonal_naive,3576,16,28126.420176
s9,seasonal_naive,3576,17,27515.529854
s9,seasonal_naive,3576,18,26915.925634
s9,seasonal_naive,3576,19,30383.672160
s9,seasonal_naive,3576,20,28931.868136
s9,seasonal_naive,3576,21,28704.697318
s9,seasonal_naive,3576,22,28183.331872
s9,seasonal_naive,3576,23,26074.882287
s9,seasonal_naive,3600,0,24547.848125
s9,seasonal_naive,3600,1,22023.446681
s9,seasonal_naive,3600,2,20393.738283
s9,seasonal_naive,3600,3,19035.908027
s9,seasonal_naive,3600,4,13578.729124
s9,seasonal_naive,3600,5,12052.430271
s9,seasonal_naive,3600,6,15689.580762
s9,seasonal_naive,3600,7,14745.917199
s9,seasonal_naive,3600,8,12355.212718
s9,seasonal_naive,3600,9,15180.111346
s9,seasonal_naive,3600,10,15519.283390
s9,seasonal_naive,3600,11,15933.209410
s9,seasonal_naive,3600,12,18631.683042
s9,seasonal_naive,3600,13,16431.046410
s9,seasonal_naive,3600,14,19764.287418
s9,seasonal_naive,3600,15,19493.368140
s9,seasonal_naive,3600,16,23420.222673
s9,seasonal_naive,3600,17,25120.125446
s9,seasonal_naive,3600,18,27457.139315
s9,seasonal_naive,3600,19,27458.535648
s9,seasonal_naive,3600,20,26279.750843
s9,seasonal_naive,3600,21,27603.540521
s9,seasonal_naive,3600,22,23645.958998
s9,seasonal_naive,3600,23,21898.257400
s9,seasonal_naive,3624,0,22247.446728
s9,seasonal_naive,3624,1,20469.009271
s9,seasonal_naive,3624,2,16291.777080
s9,seasonal_naive,3624,3,14942.354892
s9,seasonal_naive,3624,4,14460.120740
s9,seasonal_naive,3624,5,12453.744685
s9,seasonal_naive,3624,6,7689.058344
s9,seasonal_naive,3624,7,8781.862181
s9,seasonal_naive,3624,8,7145.371879
s9,seasonal_naive,3624,9,8870.814119
s9,seasonal_naive,3624,10,10059.270843
s9,seasonal_naive,3624,11,12095.985977
s9,seasonal_naive,3624,12,16870.416239
s9,seasonal_naive,3624,13,12538.338210
s9,seasonal_naive,3624,14,14171.721413
s9,seasonal_naive,3624,15,16978.110896
s9,seasonal_naive,3624,16,21748.289516
s9,seasonal_naive,3624,17,22348.530155
s9,seasonal_naive,3624,18,23654.055559
s9,seasonal_naive,3624,19,26079.687097
s9,seasonal_naive,3624,20,24073.445153
s9,seasonal_naive,3624,21,21298.271668
s9,seasonal_naive,3624,22,21442.024426
s9,seasonal_naive,3624,23,20245.332380
s9,daily_naive,3408,0,26365.667498
s9,daily_naive,3408,1,23906.666334
s9,daily_naive,3408,2,23014.008309
s9,daily_naive,3408,3,20732.966567
s9,daily_naive,3408,4,16840.036556
s9,daily_naive,3408,5,17829.233108
s9,daily_naive,3408,6,14692.842085
s9,daily_naive,3408,7,16577.228893
s9,daily_naive,3408,8,18240.383540
s9,daily_naive,3408,9,18130.365098
s9,daily_naive,3408,10,16499.587084
s9,daily_naive,3408,11,15633.781585
s9,daily_naive,3408,12,23907.526567
s9,daily_naive,3408,13,23333.107421
s9,daily_naive,3408,14,23360.295007
s9,daily_naive,3408,15,23819.623284
s9,daily_naive,3408,16,28375.126129
s9,daily_naive,3408,17,31336.085879
s9,daily_naive,3408,18,31690.280958
s9,daily_naive,3408,19,32913.084403
s9,daily_naive,3408,20,34501.868090
s9,daily_naive,3408,21,29721.551087
s9,daily_naive,3408,22,29589.205437
s9,daily_naive,3408,23,29083.359191
s9,daily_naive,3432,0,28064.509419
s9,daily_naive,3432,1,25098.692785
s9,daily_naive,3432,2,23586.099006
s9,daily_naive,3432,3,21653.214461
s9,daily_naive,3432,4,20341.299772
s9,daily_naive,3432,5,15814.338857
s9,daily_naive,3432,6,14809.837586
s9,daily_naive,3432,7,14418.916943
s9,daily_naive,3432,8,14169.358912
s9,daily_naive,3432,9,19030.350660
s9,daily_naive,3432,10,16177.159720
s9,daily_naive,3432,11,18905.971491
s9,daily_naive,3432,12,19137.507664
s9,daily_naive,3432,13,21283.711455
s9,daily_naive,3432,14,24254.116643
s9,daily_naive,3432,15,27704.705649
s9,daily_naive,3432,16,28126.420176
s9,daily_naive,3432,17,27515.529854
s9,daily_naive,3432,18,26915.925634
s9,daily_naive,3432,19,30383.672160
s9,daily_naive,3432,20,28931.868136
s9,daily_naive,3432,21,28704.697318
s9,daily_naive,3432,22,28183.331872
s9,daily_naive,3432,23,26074.882287
s9,daily_naive,3456,0,24547.848125
s9,daily_naive,3456,1,22023.446681
s9,daily_naive,3456,2,20393.738283
s9,daily_naive,3456,3,19035.908027
s9,daily_naive,3456,4,13578.729124
s9,daily_naive,3456,5,12052.430271
s9,daily_naive,3456,6,15689.580762
s9,daily_naive,3456,7,14745.917199
s9,daily_naive,3456,8,12355.212718
s9,daily_naive,3456,9,15180.111346
s9,daily_naive,3456,10,15519.283390
s9,daily_naive,3456,11,15933.209410
s9,daily_naive,3456,12,18631.683042
s9,daily_naive,3456,13,16431.046410
s9,daily_naive,3456,14,19764.287418
s9,daily_naive,3456,15,19493.368140
s9,daily_naive,3456,16,23420.222673
s9,daily_naive,3456,17,25120.125446
s9,daily_naive,3456,18,27457.139315
s9,daily_naive,3456,19,27458.535648
s9,daily_naive,3456,20,26279.750843
s9,daily_naive,3456,21,27603.540521
s9,daily_naive,3456,22,23645.958998
s9,daily_naive,3456,23,21898.257400
s9,daily_naive,3480,0,22247.446728
s9,daily_naive,3480,1,20469.009271
s9,daily_naive,3480,2,16291.777080
s9,daily_naive,3480,3,14942.354892
s9,daily_naive,3480,4,14460.120740
s9,daily_naive,3480,5,12453.744685
s9,daily_naive,3480,6,7689.058344
s9,daily_naive,3480,7,8781.862181
s9,daily_naive,3480,8,7145.371879
s9,daily_naive,3480,9,8870.814119
s9,daily_naive,3480,10,10059.270843
s9,daily_naive,3480,11,12095.985977
s9,daily_naive,3480,12,16870.416239
s9,daily_naive,3480,13,12538.338210
s9,daily_naive,3480,14,14171.721413
s9,daily_naive,3480,15,16978.110896
s9,daily_naive,3480,16,21748.289516
s9,daily_naive,3480,17,22348.530155
s9,daily_naive,3480,18,23654.055559
s9,daily_naive,3480,19,26079.687097
s9,daily_naive,3480,20,24073.445153
s9,daily_naive,3480,21,21298.271668
s9,daily_naive,3480,22,21442.024426
s9,daily_naive,3480,23,20245.332380
s9,daily_naive,3504,0,19273.155229
s9,daily_naive,3504,1,16071.019096
s9,daily_naive,3504,2,13086.011322
s9,daily_naive,3504,3,10826.724755
s9,daily_naive,3504,4,9553.650740
s9,daily_naive,3504,5,10410.335688
s9,daily_naive,3504,6,6923.011103
s9,daily_naive,3504,7,5716.591786
s9,daily_naive,3504,8,10555.427129
s9,daily_naive,3504,9,8051.178569
s9,daily_naive,3504,10,8563.113699
s9,daily_naive,3504,11,12108.699384
s9,daily_naive,3504,12,16079.362765
s9,daily_naive,3504,13,12288.197238
s9,daily_naive,3504,14,18765.010024
s9,daily_naive,3504,15,18879.061545
s9,daily_naive,3504,16,19389.880581
s9,daily_naive,3504,17,22742.438331
s9,daily_naive,3504,18,21948.903410
s9,daily_naive,3504,19,21819.314017
s9,daily_naive,3504,20,24276.238939
s9,daily_naive,3504,21,26320.427580
s9,daily_naive,3504,22,21945.933038
s9,daily_naive,3504,23,19513.866815
s9,daily_naive,3528,0,18375.184163
s9,daily_naive,3528,1,20256.143193
s9,daily_naive,3528,2,16446.366449
s9,daily_naive,3528,3,17127.712358
s9,daily_naive,3528,4,11923.932376
s9,daily_naive,3528,5,10929.912437
s9,daily_naive,3528,6,7830.933207
s9,daily_naive,3528,7,11074.161876
s9,daily_naive,3528,8,10710.759239
s9,daily_naive,3528,9,12903.181438
s9,daily_naive,3528,10,12135.628718
s9,daily_naive,3528,11,12014.293567
s9,daily_naive,3528,12,12419.990778
s9,daily_naive,3528,13,16891.744698
s9,daily_naive,3528,14,18512.814961
s9,daily_naive,3528,15,18402.606433
s9,daily_naive,3528,16,21042.114096
s9,daily_naive,3528,17,24062.781759
s9,daily_naive,3528,18,25619.208993
s9,daily_naive,3528,19,26755.714544
s9,daily_naive,3528,20,30521.883065
s9,daily_naive,3528,21,23727.166990
s9,daily_naive,3528,22,26054.022644
s9,daily_naive,3528,23,23239.273145
s9,daily_naive,3552,0,25114.771763
s9,daily_naive,3552,1,23926.451840
s9,daily_naive,3552,2,18527.945102
s9,daily_naive,3552,3,18344.209134
s9,daily_naive,3552,4,17926.270527
s9,daily_naive,3552,5,13653.407363
s9,daily_naive,3552,6,15278.546998
s9,daily_naive,3552,7,12945.753634
s9,daily_naive,3552,8,12560.592983
s9,daily_naive,3552,9,12290.619541
s9,daily_naive,3552,10,13632.883877
s9,daily_naive,3552,11,15488.248282
s9,daily_naive,3552,12,19504.843987
s9,daily_naive,3552,13,18104.606798
s9,daily_naive,3552,14,21358.944892
s9,daily_naive,3552,15,25808.389202
s9,daily_naive,3552,16,24322.243187
s9,daily_naive,3552,17,31145.677419
s9,daily_naive,3552,18,31109.598991
s9,daily_naive,3552,19,31070.928119
s9,daily_naive,3552,20,28199.801452
s9,daily_naive,3552,21,28673.754688
s9,daily_naive,3552,22,30836.897022
s9,daily_naive,3552,23,29456.222297
s9,daily_naive,3576,0,27026.870734
s9,daily_naive,3576,1,24987.233736
s9,daily_naive,3576,2,21263.514136
s9,daily_naive,3576,3,18673.252572
s9,daily_naive,3576,4,16379.426397
s9,daily_naive,3576,5,17591.156766
s9,daily_naive,3576,6,19483.769147
s9,daily_naive,3576,7,16836.887665
s9,daily_naive,3576,8,17993.736271
s9,daily_naive,3576,9,18939.220765
s9,daily_naive,3576,10,16965.399451
s9,daily_naive,3576,11,17667.141247
s9,daily_naive,3576,12,21223.162398
s9,daily_naive,3576,13,21816.888968
s9,daily_naive,3576,14,23184.433844
s9,daily_naive,3576,15,27157.715442
s9,daily_naive,3576,16,27634.402985
s9,daily_naive,3576,17,30261.514296
s9,daily_naive,3576,18,30109.857647
s9,daily_naive,3576,19,29721.371016
s9,daily_naive,3576,20,29594.793219
s9,daily_naive,3576,21,31035.234644
s9,daily_naive,3576,22,31189.310562
s9,daily_naive,3576,23,30366.411899
s9,daily_naive,3600,0,28756.551711
s9,daily_naive,3600,1,25845.770657
s9,daily_naive,3600,2,21569.233681
s9,daily_naive,3600,3,22391.835141
s9,daily_naive,3600,4,19730.462866
s9,daily_naive,3600,5,17150.123763
s9,daily_naive,3600,6,15524.592848
s9,daily_naive,3600,7,16309.642231
s9,daily_naive,3600,8,17402.339206
s9,daily_naive,3600,9,17772.319630
s9,daily_naive,3600,10,18375.528306
s9,daily_naive,3600,11,15814.487535
s9,daily_naive,3600,12,20553.868801
s9,daily_naive,3600,13,20853.699360
s9,daily_naive,3600,14,24259.287229
s9,daily_naive,3600,15,24220.368386
s9,daily_naive,3600,16,29295.320924
s9,daily_naive,3600,17,28123.648071
s9,daily_naive,3600,18,27473.892460
s9,daily_naive,3600,19,30713.346477
s9,daily_naive,3600,20,30521.487793
s9,daily_naive,3600,21,30267.979701
s9,daily_naive,3600,22,29338.214701
s9,daily_naive,3600,23,29915.389543
s9,daily_naive,3624,0,25885.376288
s9,daily_naive,3624,1,21683.765861
s9,daily_naive,3624,2,22440.545035
s9,daily_naive,3624,3,17515.040900
s9,daily_naive,3624,4,16401.327845
s9,daily_naive,3624,5,15059.046692
s9,daily_naive,3624,6,10994.313471
s9,daily_naive,3624,7,14792.538643
s9,daily_naive,3624,8,11133.672735
s9,daily_naive,3624,9,12623.455235
s9,daily_naive,3624,10,15608.521359
s9,daily_naive,3624,11,17265.771503
